"startTime";"endTime";"aFRR energy volume weighted average price, up"
"2024-10-03T19:15:00.000Z";"2024-10-03T19:30:00.000Z";306.36
"2024-10-03T19:30:00.000Z";"2024-10-03T19:45:00.000Z";170.18
"2024-10-03T20:00:00.000Z";"2024-10-03T20:15:00.000Z";163.06
"2024-10-03T20:15:00.000Z";"2024-10-03T20:30:00.000Z";157.83
"2024-10-03T21:00:00.000Z";"2024-10-03T21:15:00.000Z";272.95
"2024-10-03T21:15:00.000Z";"2024-10-03T21:30:00.000Z";308.88
"2024-10-03T21:30:00.000Z";"2024-10-03T21:45:00.000Z";126.52
"2024-10-03T21:45:00.000Z";"2024-10-03T22:00:00.000Z";77.53
"2024-10-03T22:00:00.000Z";"2024-10-03T22:15:00.000Z";235.65
"2024-10-03T22:15:00.000Z";"2024-10-03T22:30:00.000Z";166.1
"2024-10-03T22:30:00.000Z";"2024-10-03T22:45:00.000Z";164.58
"2024-10-03T22:45:00.000Z";"2024-10-03T23:00:00.000Z";91.76
"2024-10-03T23:00:00.000Z";"2024-10-03T23:15:00.000Z";147.86
"2024-10-03T23:15:00.000Z";"2024-10-03T23:30:00.000Z";166.1
"2024-10-03T23:30:00.000Z";"2024-10-03T23:45:00.000Z";166.1
"2024-10-03T23:45:00.000Z";"2024-10-04T00:00:00.000Z";140.18
"2024-10-04T00:00:00.000Z";"2024-10-04T00:15:00.000Z";88.35
"2024-10-04T00:15:00.000Z";"2024-10-04T00:30:00.000Z";117.82
"2024-10-04T00:30:00.000Z";"2024-10-04T00:45:00.000Z";70.09
"2024-10-04T02:00:00.000Z";"2024-10-04T02:15:00.000Z";50.81
"2024-10-04T02:15:00.000Z";"2024-10-04T02:30:00.000Z";127.91
"2024-10-04T02:30:00.000Z";"2024-10-04T02:45:00.000Z";162.6
"2024-10-04T02:45:00.000Z";"2024-10-04T03:00:00.000Z";133.91
"2024-10-04T03:00:00.000Z";"2024-10-04T03:15:00.000Z";61.92
"2024-10-04T03:15:00.000Z";"2024-10-04T03:30:00.000Z";136.38
"2024-10-04T03:30:00.000Z";"2024-10-04T03:45:00.000Z";133.68
"2024-10-04T03:45:00.000Z";"2024-10-04T04:00:00.000Z";84.03
"2024-10-04T04:00:00.000Z";"2024-10-04T04:15:00.000Z";99.57
"2024-10-04T04:15:00.000Z";"2024-10-04T04:30:00.000Z";429.95
"2024-10-04T04:30:00.000Z";"2024-10-04T04:45:00.000Z";338.72
"2024-10-04T04:45:00.000Z";"2024-10-04T05:00:00.000Z";511.22
"2024-10-04T05:00:00.000Z";"2024-10-04T05:15:00.000Z";328.27
"2024-10-04T05:30:00.000Z";"2024-10-04T05:45:00.000Z";226.95
"2024-10-04T05:45:00.000Z";"2024-10-04T06:00:00.000Z";144.87
"2024-10-04T07:45:00.000Z";"2024-10-04T08:00:00.000Z";155.91
"2024-10-04T08:00:00.000Z";"2024-10-04T08:15:00.000Z";336.8
"2024-10-04T08:15:00.000Z";"2024-10-04T08:30:00.000Z";435.7
"2024-10-04T08:30:00.000Z";"2024-10-04T08:45:00.000Z";289.42
"2024-10-04T08:45:00.000Z";"2024-10-04T09:00:00.000Z";125.27
"2024-10-04T13:30:00.000Z";"2024-10-04T13:45:00.000Z";249.35
"2024-10-04T13:45:00.000Z";"2024-10-04T14:00:00.000Z";343.82
"2024-10-04T14:00:00.000Z";"2024-10-04T14:15:00.000Z";372.75
"2024-10-04T14:15:00.000Z";"2024-10-04T14:30:00.000Z";439.02
"2024-10-04T14:30:00.000Z";"2024-10-04T14:45:00.000Z";495.15
"2024-10-04T14:45:00.000Z";"2024-10-04T15:00:00.000Z";369.78
"2024-10-04T15:00:00.000Z";"2024-10-04T15:15:00.000Z";321.44
"2024-10-04T15:45:00.000Z";"2024-10-04T16:00:00.000Z";205.98
"2024-10-04T16:00:00.000Z";"2024-10-04T16:15:00.000Z";427.34
"2024-10-04T16:15:00.000Z";"2024-10-04T16:30:00.000Z";520
"2024-10-04T16:30:00.000Z";"2024-10-04T16:45:00.000Z";408.88
"2024-10-04T16:45:00.000Z";"2024-10-04T17:00:00.000Z";255.08
"2024-10-04T19:00:00.000Z";"2024-10-04T19:15:00.000Z";225.87
"2024-10-04T19:15:00.000Z";"2024-10-04T19:30:00.000Z";265
"2024-10-04T19:30:00.000Z";"2024-10-04T19:45:00.000Z";246.94
"2024-10-04T19:45:00.000Z";"2024-10-04T20:00:00.000Z";62.81
"2024-10-04T20:00:00.000Z";"2024-10-04T20:15:00.000Z";227.83
"2024-10-04T20:15:00.000Z";"2024-10-04T20:30:00.000Z";369.01
"2024-10-04T20:30:00.000Z";"2024-10-04T20:45:00.000Z";304.62
"2024-10-04T20:45:00.000Z";"2024-10-04T21:00:00.000Z";375
"2024-10-04T21:00:00.000Z";"2024-10-04T21:15:00.000Z";115
"2024-10-04T21:15:00.000Z";"2024-10-04T21:30:00.000Z";110.36
"2024-10-04T21:30:00.000Z";"2024-10-04T21:45:00.000Z";55.23
"2024-10-04T22:00:00.000Z";"2024-10-04T22:15:00.000Z";119.24
"2024-10-04T22:15:00.000Z";"2024-10-04T22:30:00.000Z";74.67
"2024-10-04T22:30:00.000Z";"2024-10-04T22:45:00.000Z";25.69
"2024-10-05T00:15:00.000Z";"2024-10-05T00:30:00.000Z";22
"2024-10-05T02:30:00.000Z";"2024-10-05T02:45:00.000Z";22
"2024-10-05T02:45:00.000Z";"2024-10-05T03:00:00.000Z";115.53
"2024-10-05T03:00:00.000Z";"2024-10-05T03:15:00.000Z";96.09
"2024-10-05T03:15:00.000Z";"2024-10-05T03:30:00.000Z";35.05
"2024-10-05T03:30:00.000Z";"2024-10-05T03:45:00.000Z";121.26
"2024-10-05T03:45:00.000Z";"2024-10-05T04:00:00.000Z";204.74
"2024-10-05T04:00:00.000Z";"2024-10-05T04:15:00.000Z";157.76
"2024-10-05T04:15:00.000Z";"2024-10-05T04:30:00.000Z";289.91
"2024-10-05T04:30:00.000Z";"2024-10-05T04:45:00.000Z";154.65
"2024-10-05T04:45:00.000Z";"2024-10-05T05:00:00.000Z";82.71
"2024-10-05T05:00:00.000Z";"2024-10-05T05:15:00.000Z";66.11
"2024-10-05T05:30:00.000Z";"2024-10-05T05:45:00.000Z";27
"2024-10-05T05:45:00.000Z";"2024-10-05T06:00:00.000Z";27
"2024-10-05T06:45:00.000Z";"2024-10-05T07:00:00.000Z";101.85
"2024-10-05T07:00:00.000Z";"2024-10-05T07:15:00.000Z";258.72
"2024-10-05T07:15:00.000Z";"2024-10-05T07:30:00.000Z";251.96
"2024-10-05T07:30:00.000Z";"2024-10-05T07:45:00.000Z";320.74
"2024-10-05T07:45:00.000Z";"2024-10-05T08:00:00.000Z";360.46
"2024-10-05T08:00:00.000Z";"2024-10-05T08:15:00.000Z";520
"2024-10-05T08:15:00.000Z";"2024-10-05T08:30:00.000Z";506.17
"2024-10-05T08:30:00.000Z";"2024-10-05T08:45:00.000Z";257.39
"2024-10-05T11:15:00.000Z";"2024-10-05T11:30:00.000Z";103.59
"2024-10-05T11:30:00.000Z";"2024-10-05T11:45:00.000Z";144.87
"2024-10-05T11:45:00.000Z";"2024-10-05T12:00:00.000Z";100.16
"2024-10-05T12:00:00.000Z";"2024-10-05T12:15:00.000Z";83
"2024-10-05T13:00:00.000Z";"2024-10-05T13:15:00.000Z";106.77
"2024-10-05T14:45:00.000Z";"2024-10-05T15:00:00.000Z";342.67
"2024-10-05T15:00:00.000Z";"2024-10-05T15:15:00.000Z";334.21
"2024-10-05T15:15:00.000Z";"2024-10-05T15:30:00.000Z";351.65
"2024-10-05T15:30:00.000Z";"2024-10-05T15:45:00.000Z";513.3
"2024-10-05T15:45:00.000Z";"2024-10-05T16:00:00.000Z";423.59
"2024-10-05T16:00:00.000Z";"2024-10-05T16:15:00.000Z";440.07
"2024-10-05T16:15:00.000Z";"2024-10-05T16:30:00.000Z";483.46
"2024-10-05T16:30:00.000Z";"2024-10-05T16:45:00.000Z";336.85
"2024-10-05T16:45:00.000Z";"2024-10-05T17:00:00.000Z";388.83
"2024-10-05T17:00:00.000Z";"2024-10-05T17:15:00.000Z";439.52
"2024-10-05T17:15:00.000Z";"2024-10-05T17:30:00.000Z";242.27
"2024-10-05T19:30:00.000Z";"2024-10-05T19:45:00.000Z";214.56
"2024-10-05T19:45:00.000Z";"2024-10-05T20:00:00.000Z";164.4
"2024-10-05T20:00:00.000Z";"2024-10-05T20:15:00.000Z";163.04
"2024-10-05T20:15:00.000Z";"2024-10-05T20:30:00.000Z";164.4
"2024-10-05T20:30:00.000Z";"2024-10-05T20:45:00.000Z";136.81
"2024-10-05T22:00:00.000Z";"2024-10-05T22:15:00.000Z";265
"2024-10-05T22:15:00.000Z";"2024-10-05T22:30:00.000Z";265
"2024-10-05T22:30:00.000Z";"2024-10-05T22:45:00.000Z";265
"2024-10-05T22:45:00.000Z";"2024-10-05T23:00:00.000Z";265
"2024-10-06T01:00:00.000Z";"2024-10-06T01:15:00.000Z";57.33
"2024-10-06T01:15:00.000Z";"2024-10-06T01:30:00.000Z";62.6
"2024-10-06T01:30:00.000Z";"2024-10-06T01:45:00.000Z";62.6
"2024-10-06T01:45:00.000Z";"2024-10-06T02:00:00.000Z";62.6
"2024-10-06T02:00:00.000Z";"2024-10-06T02:15:00.000Z";62.6
"2024-10-06T02:15:00.000Z";"2024-10-06T02:30:00.000Z";62.6
"2024-10-06T02:30:00.000Z";"2024-10-06T02:45:00.000Z";62.6
"2024-10-06T02:45:00.000Z";"2024-10-06T03:00:00.000Z";62.6
"2024-10-06T03:00:00.000Z";"2024-10-06T03:15:00.000Z";56.07
"2024-10-06T06:00:00.000Z";"2024-10-06T06:15:00.000Z";104.91
"2024-10-06T06:15:00.000Z";"2024-10-06T06:30:00.000Z";85.67
"2024-10-06T06:30:00.000Z";"2024-10-06T06:45:00.000Z";95.76
"2024-10-06T06:45:00.000Z";"2024-10-06T07:00:00.000Z";120.11
"2024-10-06T07:00:00.000Z";"2024-10-06T07:15:00.000Z";70.5
"2024-10-06T07:15:00.000Z";"2024-10-06T07:30:00.000Z";70.82
"2024-10-06T07:30:00.000Z";"2024-10-06T07:45:00.000Z";80
"2024-10-06T07:45:00.000Z";"2024-10-06T08:00:00.000Z";117.85
"2024-10-06T08:00:00.000Z";"2024-10-06T08:15:00.000Z";129
"2024-10-06T08:15:00.000Z";"2024-10-06T08:30:00.000Z";129
"2024-10-06T08:30:00.000Z";"2024-10-06T08:45:00.000Z";106.34
"2024-10-06T08:45:00.000Z";"2024-10-06T09:00:00.000Z";121.37
"2024-10-06T09:00:00.000Z";"2024-10-06T09:15:00.000Z";190.8
"2024-10-06T09:15:00.000Z";"2024-10-06T09:30:00.000Z";190.8
"2024-10-06T09:30:00.000Z";"2024-10-06T09:45:00.000Z";145.57
"2024-10-06T09:45:00.000Z";"2024-10-06T10:00:00.000Z";53.29
"2024-10-06T13:00:00.000Z";"2024-10-06T13:15:00.000Z";178.27
"2024-10-06T13:15:00.000Z";"2024-10-06T13:30:00.000Z";110.47
"2024-10-06T13:30:00.000Z";"2024-10-06T13:45:00.000Z";174.59
"2024-10-06T13:45:00.000Z";"2024-10-06T14:00:00.000Z";118.7
"2024-10-06T14:15:00.000Z";"2024-10-06T14:30:00.000Z";121.3
"2024-10-06T14:30:00.000Z";"2024-10-06T14:45:00.000Z";296.8
"2024-10-06T14:45:00.000Z";"2024-10-06T15:00:00.000Z";89.07
"2024-10-06T15:15:00.000Z";"2024-10-06T15:30:00.000Z";70.29
"2024-10-06T15:30:00.000Z";"2024-10-06T15:45:00.000Z";99.42
"2024-10-06T15:45:00.000Z";"2024-10-06T16:00:00.000Z";113.96
"2024-10-06T16:00:00.000Z";"2024-10-06T16:15:00.000Z";129
"2024-10-06T16:15:00.000Z";"2024-10-06T16:30:00.000Z";129
"2024-10-06T16:30:00.000Z";"2024-10-06T16:45:00.000Z";129
"2024-10-06T16:45:00.000Z";"2024-10-06T17:00:00.000Z";129
"2024-10-06T17:00:00.000Z";"2024-10-06T17:15:00.000Z";112.84
"2024-10-06T17:15:00.000Z";"2024-10-06T17:30:00.000Z";76.18
"2024-10-06T17:30:00.000Z";"2024-10-06T17:45:00.000Z";79.56
"2024-10-06T18:00:00.000Z";"2024-10-06T18:15:00.000Z";77
"2024-10-06T18:15:00.000Z";"2024-10-06T18:30:00.000Z";77
"2024-10-06T19:00:00.000Z";"2024-10-06T19:15:00.000Z";55.45
"2024-10-06T19:15:00.000Z";"2024-10-06T19:30:00.000Z";55.45
"2024-10-06T19:30:00.000Z";"2024-10-06T19:45:00.000Z";79.58
"2024-10-06T19:45:00.000Z";"2024-10-06T20:00:00.000Z";77.77
"2024-10-06T20:00:00.000Z";"2024-10-06T20:15:00.000Z";79.41
"2024-10-06T20:15:00.000Z";"2024-10-06T20:30:00.000Z";102.03
"2024-10-06T20:30:00.000Z";"2024-10-06T20:45:00.000Z";73.19
"2024-10-07T00:00:00.000Z";"2024-10-07T00:15:00.000Z";79.55
"2024-10-07T00:15:00.000Z";"2024-10-07T00:30:00.000Z";79.63
"2024-10-07T00:30:00.000Z";"2024-10-07T00:45:00.000Z";76.13
"2024-10-07T00:45:00.000Z";"2024-10-07T01:00:00.000Z";79.49
"2024-10-07T01:00:00.000Z";"2024-10-07T01:15:00.000Z";79.38
"2024-10-07T01:15:00.000Z";"2024-10-07T01:30:00.000Z";78.03
"2024-10-07T01:30:00.000Z";"2024-10-07T01:45:00.000Z";64.21
"2024-10-07T03:00:00.000Z";"2024-10-07T03:15:00.000Z";78.17
"2024-10-07T03:15:00.000Z";"2024-10-07T03:30:00.000Z";107.51
"2024-10-07T03:30:00.000Z";"2024-10-07T03:45:00.000Z";151.45
"2024-10-07T03:45:00.000Z";"2024-10-07T04:00:00.000Z";77.83
"2024-10-07T04:15:00.000Z";"2024-10-07T04:30:00.000Z";155
"2024-10-07T04:30:00.000Z";"2024-10-07T04:45:00.000Z";155
"2024-10-07T04:45:00.000Z";"2024-10-07T05:00:00.000Z";155
"2024-10-07T05:00:00.000Z";"2024-10-07T05:15:00.000Z";232
"2024-10-07T05:15:00.000Z";"2024-10-07T05:30:00.000Z";232
"2024-10-07T05:30:00.000Z";"2024-10-07T05:45:00.000Z";232
"2024-10-07T06:45:00.000Z";"2024-10-07T07:00:00.000Z";232
"2024-10-07T07:00:00.000Z";"2024-10-07T07:15:00.000Z";170
"2024-10-07T07:45:00.000Z";"2024-10-07T08:00:00.000Z";170
"2024-10-07T08:00:00.000Z";"2024-10-07T08:15:00.000Z";168.9
"2024-10-07T09:15:00.000Z";"2024-10-07T09:30:00.000Z";155
"2024-10-07T09:30:00.000Z";"2024-10-07T09:45:00.000Z";160.93
"2024-10-07T10:15:00.000Z";"2024-10-07T10:30:00.000Z";167.45
"2024-10-07T10:30:00.000Z";"2024-10-07T10:45:00.000Z";165.77
"2024-10-07T10:45:00.000Z";"2024-10-07T11:00:00.000Z";182.15
"2024-10-07T11:00:00.000Z";"2024-10-07T11:15:00.000Z";193.52
"2024-10-07T11:15:00.000Z";"2024-10-07T11:30:00.000Z";168.7
"2024-10-07T11:30:00.000Z";"2024-10-07T11:45:00.000Z";156.47
"2024-10-07T11:45:00.000Z";"2024-10-07T12:00:00.000Z";189.91
"2024-10-07T12:00:00.000Z";"2024-10-07T12:15:00.000Z";152.2
"2024-10-07T12:15:00.000Z";"2024-10-07T12:30:00.000Z";152.07
"2024-10-07T12:30:00.000Z";"2024-10-07T12:45:00.000Z";148.29
"2024-10-07T12:45:00.000Z";"2024-10-07T13:00:00.000Z";146.58
"2024-10-07T13:00:00.000Z";"2024-10-07T13:15:00.000Z";134.48
"2024-10-07T13:15:00.000Z";"2024-10-07T13:30:00.000Z";133.49
"2024-10-07T13:30:00.000Z";"2024-10-07T13:45:00.000Z";133.49
"2024-10-07T13:45:00.000Z";"2024-10-07T14:00:00.000Z";129.05
"2024-10-07T14:00:00.000Z";"2024-10-07T14:15:00.000Z";160.86
"2024-10-07T14:15:00.000Z";"2024-10-07T14:30:00.000Z";162.64
"2024-10-07T14:30:00.000Z";"2024-10-07T14:45:00.000Z";157.79
"2024-10-07T14:45:00.000Z";"2024-10-07T15:00:00.000Z";162.7
"2024-10-07T15:00:00.000Z";"2024-10-07T15:15:00.000Z";170
"2024-10-07T17:00:00.000Z";"2024-10-07T17:15:00.000Z";144.57
"2024-10-07T17:15:00.000Z";"2024-10-07T17:30:00.000Z";143.69
"2024-10-07T17:30:00.000Z";"2024-10-07T17:45:00.000Z";129
"2024-10-07T18:00:00.000Z";"2024-10-07T18:15:00.000Z";79.95
"2024-10-07T18:15:00.000Z";"2024-10-07T18:30:00.000Z";79.73
"2024-10-07T19:15:00.000Z";"2024-10-07T19:30:00.000Z";80.14
"2024-10-07T19:30:00.000Z";"2024-10-07T19:45:00.000Z";70
"2024-10-07T21:00:00.000Z";"2024-10-07T21:15:00.000Z";73.62
"2024-10-07T21:15:00.000Z";"2024-10-07T21:30:00.000Z";66.99
"2024-10-07T22:15:00.000Z";"2024-10-07T22:30:00.000Z";99.92
"2024-10-07T23:15:00.000Z";"2024-10-07T23:30:00.000Z";47.72
"2024-10-08T00:00:00.000Z";"2024-10-08T00:15:00.000Z";53.09
"2024-10-08T00:15:00.000Z";"2024-10-08T00:30:00.000Z";28.06
"2024-10-08T02:30:00.000Z";"2024-10-08T02:45:00.000Z";66.39
"2024-10-08T02:45:00.000Z";"2024-10-08T03:00:00.000Z";98.68
"2024-10-08T03:00:00.000Z";"2024-10-08T03:15:00.000Z";87.53
"2024-10-08T03:45:00.000Z";"2024-10-08T04:00:00.000Z";74.9
"2024-10-08T04:00:00.000Z";"2024-10-08T04:15:00.000Z";82.47
"2024-10-08T04:15:00.000Z";"2024-10-08T04:30:00.000Z";128.22
"2024-10-08T04:30:00.000Z";"2024-10-08T04:45:00.000Z";150.37
"2024-10-08T04:45:00.000Z";"2024-10-08T05:00:00.000Z";55
"2024-10-08T06:15:00.000Z";"2024-10-08T06:30:00.000Z";158.95
"2024-10-08T06:30:00.000Z";"2024-10-08T06:45:00.000Z";159.3
"2024-10-08T06:45:00.000Z";"2024-10-08T07:00:00.000Z";96.13
"2024-10-08T07:00:00.000Z";"2024-10-08T07:15:00.000Z";159.06
"2024-10-08T07:15:00.000Z";"2024-10-08T07:30:00.000Z";165.8
"2024-10-08T07:30:00.000Z";"2024-10-08T07:45:00.000Z";169.17
"2024-10-08T07:45:00.000Z";"2024-10-08T08:00:00.000Z";123.77
"2024-10-08T09:00:00.000Z";"2024-10-08T09:15:00.000Z";55
"2024-10-08T09:15:00.000Z";"2024-10-08T09:30:00.000Z";55
"2024-10-08T09:30:00.000Z";"2024-10-08T09:45:00.000Z";107.66
"2024-10-08T09:45:00.000Z";"2024-10-08T10:00:00.000Z";125
"2024-10-08T10:00:00.000Z";"2024-10-08T10:15:00.000Z";124.16
"2024-10-08T10:15:00.000Z";"2024-10-08T10:30:00.000Z";82.84
"2024-10-08T11:00:00.000Z";"2024-10-08T11:15:00.000Z";66.04
"2024-10-08T11:15:00.000Z";"2024-10-08T11:30:00.000Z";65.73
"2024-10-08T11:45:00.000Z";"2024-10-08T12:00:00.000Z";44.51
"2024-10-08T12:00:00.000Z";"2024-10-08T12:15:00.000Z";78.98
"2024-10-08T12:15:00.000Z";"2024-10-08T12:30:00.000Z";61.31
"2024-10-08T13:00:00.000Z";"2024-10-08T13:15:00.000Z";80.49
"2024-10-08T13:15:00.000Z";"2024-10-08T13:30:00.000Z";63.67
"2024-10-08T13:30:00.000Z";"2024-10-08T13:45:00.000Z";47.83
"2024-10-08T14:00:00.000Z";"2024-10-08T14:15:00.000Z";25.1
"2024-10-08T14:15:00.000Z";"2024-10-08T14:30:00.000Z";55.7
"2024-10-08T14:30:00.000Z";"2024-10-08T14:45:00.000Z";24
"2024-10-08T14:45:00.000Z";"2024-10-08T15:00:00.000Z";29.12
"2024-10-08T15:00:00.000Z";"2024-10-08T15:15:00.000Z";39.84
"2024-10-08T16:00:00.000Z";"2024-10-08T16:15:00.000Z";74.3
"2024-10-08T16:15:00.000Z";"2024-10-08T16:30:00.000Z";86.07
"2024-10-08T16:30:00.000Z";"2024-10-08T16:45:00.000Z";53.8
"2024-10-08T18:00:00.000Z";"2024-10-08T18:15:00.000Z";38.17
"2024-10-08T18:15:00.000Z";"2024-10-08T18:30:00.000Z";38
"2024-10-08T19:00:00.000Z";"2024-10-08T19:15:00.000Z";31.38
"2024-10-08T19:15:00.000Z";"2024-10-08T19:30:00.000Z";28.48
"2024-10-08T21:00:00.000Z";"2024-10-08T21:15:00.000Z";34.56
"2024-10-08T21:15:00.000Z";"2024-10-08T21:30:00.000Z";32
"2024-10-08T21:30:00.000Z";"2024-10-08T21:45:00.000Z";12.89
"2024-10-08T22:00:00.000Z";"2024-10-08T22:15:00.000Z";26.43
"2024-10-08T22:15:00.000Z";"2024-10-08T22:30:00.000Z";53.2
"2024-10-08T22:30:00.000Z";"2024-10-08T22:45:00.000Z";54.82
"2024-10-08T22:45:00.000Z";"2024-10-08T23:00:00.000Z";46.29
"2024-10-08T23:00:00.000Z";"2024-10-08T23:15:00.000Z";19.49
"2024-10-08T23:15:00.000Z";"2024-10-08T23:30:00.000Z";19.49
"2024-10-08T23:30:00.000Z";"2024-10-08T23:45:00.000Z";19.49
"2024-10-08T23:45:00.000Z";"2024-10-09T00:00:00.000Z";19.49
"2024-10-09T00:00:00.000Z";"2024-10-09T00:15:00.000Z";19.31
"2024-10-09T00:15:00.000Z";"2024-10-09T00:30:00.000Z";19.49
"2024-10-09T00:30:00.000Z";"2024-10-09T00:45:00.000Z";19.49
"2024-10-09T00:45:00.000Z";"2024-10-09T01:00:00.000Z";19.13
"2024-10-09T01:00:00.000Z";"2024-10-09T01:15:00.000Z";10
"2024-10-09T02:00:00.000Z";"2024-10-09T02:15:00.000Z";20.65
"2024-10-09T02:15:00.000Z";"2024-10-09T02:30:00.000Z";20.32
"2024-10-09T02:30:00.000Z";"2024-10-09T02:45:00.000Z";19.49
"2024-10-09T02:45:00.000Z";"2024-10-09T03:00:00.000Z";21.86
"2024-10-09T03:00:00.000Z";"2024-10-09T03:15:00.000Z";38.25
"2024-10-09T03:15:00.000Z";"2024-10-09T03:30:00.000Z";51.65
"2024-10-09T03:30:00.000Z";"2024-10-09T03:45:00.000Z";76.31
"2024-10-09T03:45:00.000Z";"2024-10-09T04:00:00.000Z";47.67
"2024-10-09T04:00:00.000Z";"2024-10-09T04:15:00.000Z";16.61
"2024-10-09T04:30:00.000Z";"2024-10-09T04:45:00.000Z";61.59
"2024-10-09T04:45:00.000Z";"2024-10-09T05:00:00.000Z";31.34
"2024-10-09T06:30:00.000Z";"2024-10-09T06:45:00.000Z";25.15
"2024-10-09T06:45:00.000Z";"2024-10-09T07:00:00.000Z";48.99
"2024-10-09T07:00:00.000Z";"2024-10-09T07:15:00.000Z";20.78
"2024-10-09T07:15:00.000Z";"2024-10-09T07:30:00.000Z";36.27
"2024-10-09T07:30:00.000Z";"2024-10-09T07:45:00.000Z";54.64
"2024-10-09T07:45:00.000Z";"2024-10-09T08:00:00.000Z";55
"2024-10-09T08:00:00.000Z";"2024-10-09T08:15:00.000Z";50.73
"2024-10-09T08:15:00.000Z";"2024-10-09T08:30:00.000Z";40.57
"2024-10-09T08:30:00.000Z";"2024-10-09T08:45:00.000Z";19.49
"2024-10-09T08:45:00.000Z";"2024-10-09T09:00:00.000Z";22.83
"2024-10-09T09:00:00.000Z";"2024-10-09T09:15:00.000Z";39.42
"2024-10-09T09:15:00.000Z";"2024-10-09T09:30:00.000Z";36.86
"2024-10-09T09:30:00.000Z";"2024-10-09T09:45:00.000Z";20.79
"2024-10-09T09:45:00.000Z";"2024-10-09T10:00:00.000Z";23.3
"2024-10-09T10:00:00.000Z";"2024-10-09T10:15:00.000Z";52.1
"2024-10-09T10:15:00.000Z";"2024-10-09T10:30:00.000Z";55
"2024-10-09T10:30:00.000Z";"2024-10-09T10:45:00.000Z";46.16
"2024-10-09T11:00:00.000Z";"2024-10-09T11:15:00.000Z";51.82
"2024-10-09T11:15:00.000Z";"2024-10-09T11:30:00.000Z";70
"2024-10-09T11:30:00.000Z";"2024-10-09T11:45:00.000Z";69.27
"2024-10-09T11:45:00.000Z";"2024-10-09T12:00:00.000Z";27.03
"2024-10-09T12:15:00.000Z";"2024-10-09T12:30:00.000Z";19.01
"2024-10-09T12:30:00.000Z";"2024-10-09T12:45:00.000Z";19.49
"2024-10-09T12:45:00.000Z";"2024-10-09T13:00:00.000Z";19.37
"2024-10-09T14:00:00.000Z";"2024-10-09T14:15:00.000Z";19.49
"2024-10-09T14:45:00.000Z";"2024-10-09T15:00:00.000Z";33.79
"2024-10-09T15:00:00.000Z";"2024-10-09T15:15:00.000Z";42.84
"2024-10-09T15:45:00.000Z";"2024-10-09T16:00:00.000Z";19.49
"2024-10-09T18:00:00.000Z";"2024-10-09T18:15:00.000Z";24.03
"2024-10-09T18:15:00.000Z";"2024-10-09T18:30:00.000Z";24.49
"2024-10-09T18:30:00.000Z";"2024-10-09T18:45:00.000Z";24.51
"2024-10-09T18:45:00.000Z";"2024-10-09T19:00:00.000Z";19.49
"2024-10-09T19:00:00.000Z";"2024-10-09T19:15:00.000Z";40.92
"2024-10-09T19:15:00.000Z";"2024-10-09T19:30:00.000Z";50.36
"2024-10-09T19:30:00.000Z";"2024-10-09T19:45:00.000Z";34.06
"2024-10-09T19:45:00.000Z";"2024-10-09T20:00:00.000Z";11.67
"2024-10-09T20:00:00.000Z";"2024-10-09T20:15:00.000Z";44.85
"2024-10-09T20:15:00.000Z";"2024-10-09T20:30:00.000Z";28.47
"2024-10-09T20:30:00.000Z";"2024-10-09T20:45:00.000Z";18.77
"2024-10-09T21:00:00.000Z";"2024-10-09T21:15:00.000Z";18.7
"2024-10-09T22:00:00.000Z";"2024-10-09T22:15:00.000Z";46.72
"2024-10-09T22:15:00.000Z";"2024-10-09T22:30:00.000Z";53.5
"2024-10-09T22:30:00.000Z";"2024-10-09T22:45:00.000Z";42.22
"2024-10-09T22:45:00.000Z";"2024-10-09T23:00:00.000Z";20.78
"2024-10-09T23:00:00.000Z";"2024-10-09T23:15:00.000Z";25.1
"2024-10-09T23:15:00.000Z";"2024-10-09T23:30:00.000Z";27.91
"2024-10-09T23:30:00.000Z";"2024-10-09T23:45:00.000Z";29.49
"2024-10-09T23:45:00.000Z";"2024-10-10T00:00:00.000Z";27.66
"2024-10-10T01:00:00.000Z";"2024-10-10T01:15:00.000Z";20.05
"2024-10-10T01:30:00.000Z";"2024-10-10T01:45:00.000Z";9.12
"2024-10-10T01:45:00.000Z";"2024-10-10T02:00:00.000Z";23.04
"2024-10-10T04:30:00.000Z";"2024-10-10T04:45:00.000Z";21.84
"2024-10-10T04:45:00.000Z";"2024-10-10T05:00:00.000Z";46.23
"2024-10-10T05:00:00.000Z";"2024-10-10T05:15:00.000Z";89.44
"2024-10-10T05:15:00.000Z";"2024-10-10T05:30:00.000Z";91.52
"2024-10-10T05:30:00.000Z";"2024-10-10T05:45:00.000Z";91.91
"2024-10-10T05:45:00.000Z";"2024-10-10T06:00:00.000Z";92.9
"2024-10-10T06:00:00.000Z";"2024-10-10T06:15:00.000Z";80.86
"2024-10-10T06:15:00.000Z";"2024-10-10T06:30:00.000Z";52.24
"2024-10-10T06:30:00.000Z";"2024-10-10T06:45:00.000Z";59.41
"2024-10-10T06:45:00.000Z";"2024-10-10T07:00:00.000Z";66.76
"2024-10-10T07:00:00.000Z";"2024-10-10T07:15:00.000Z";48.52
"2024-10-10T07:15:00.000Z";"2024-10-10T07:30:00.000Z";44.91
"2024-10-10T07:30:00.000Z";"2024-10-10T07:45:00.000Z";53.73
